	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14	cluster_15	cluster_16	cluster_17	cluster_18	cluster_19	cluster_20	cluster_21	cluster_22	cluster_23	cluster_24	cluster_25	cluster_26	cluster_27	cluster_28
FPGS7m_pos	6005.653618599079	6157.835809594381	7744.322242805314	6084.953966831848	7260.164232601324	8189.632547123899	6534.115818660215	7924.838041820567	7853.301444950245	6177.782231117645	6042.978086524126	6092.220763168146	6123.469647612222	7089.257268227552	6069.778088887259	7798.8192770519	7302.275176513092	6061.908477208252	6105.341310730644	6889.061427957008	6042.888294203978	7361.131621413888	6805.292180294804	6076.586050791234	6081.550509344029	6546.980107541943	7574.416165010459	6140.245809728997	6316.805974967968
FPGS8_pos	4135.322624974641	4163.974929190172	4987.64593434825	4129.06304479994	4972.453836900901	4947.622359647573	4884.006424736228	4942.189849484183	4561.690109763407	4129.300401305821	4134.154079647424	4146.321860433978	4182.807741479379	4831.598205724394	4121.170680842693	4956.917702608176	4855.179482184649	4162.187698881407	4252.864231320039	4901.341941585745	4131.83343257999	4885.360139033528	4836.43562461174	4151.268015908998	4129.42707461509	4276.160668067438	4802.967368214843	4168.109840854663	4136.574986185428
FPGS8m_pos	6382.579138276853	6558.861567299097	8501.592882546585	6468.3533472570725	7948.315099356972	9032.572927752124	7176.998043178653	8737.216259541978	8596.092825956635	6565.8712563225545	6423.9963307327	6482.255267395845	6530.3289481395095	7908.663336331396	6448.699159048375	8613.169912392015	8082.641928343609	6450.907336224134	6523.6013266654	7667.832664740994	6436.734647326717	8012.830428757502	7578.021573591806	6464.666808797384	6464.471370552057	6968.346027185657	8369.052084575973	6534.2051095475335	6704.785229245483
FPGS9_pos	4723.061829976383	4763.873857675115	5849.7078515751455	4722.635935200929	5823.81562301986	5784.327559470377	5719.290581983829	5797.839008767016	5299.138857828597	4726.100963199171	4729.597723490931	4742.617310813071	4791.73315288341	5628.493331434782	4717.896692805076	5802.046357966828	5671.927848447136	4762.665625723663	4867.997164107187	5707.1910738996985	4731.418642304894	5707.348975240141	5626.604541483932	4754.50006529441	4725.350115081158	4953.376169751301	5648.736411473105	4770.999293714935	4740.615753308013
FPGS9m_pos	6639.520770858688	6831.618883382384	9017.043876694555	6728.665421390603	8413.045603276834	9596.033254846663	7609.954692516956	9365.40375523091	9168.666402473998	6827.36684622599	6687.152381314265	6748.437280976127	6805.0039967599305	8462.206951925955	6706.1758698488575	9285.651601392212	8680.708152267178	6719.536899601928	6805.444318491794	8192.637901121894	6707.804817791985	8539.857746114283	8095.420576683079	6732.985987046783	6730.136474763665	7326.860883230634	9002.557753799349	6801.753608916281	6986.93595964233
FPGS_pos	3396.913400548918	3419.480438939082	3871.029923686276	3399.280190480627	3858.277337590244	3847.9398459948993	3833.8756030847057	3862.304138828548	3629.978684929832	3388.500589804922	3397.459870577282	3409.678615916209	3425.087405514253	3791.11281901917	3388.0671641757217	3879.955025888571	3809.579036338605	3415.448933528952	3465.4080338308254	3873.99382476512	3394.41913255898	3823.0347327468367	3792.7224948226144	3409.3896938085422	3396.963084225038	3461.6240496742003	3779.334836117823	3419.848436237045	3395.7830832618483
FPGSm_pos	6006.704430283535	6158.910036075397	7735.764194280471	6086.030784835782	7260.164233531219	8192.368131673595	6534.223129610847	7927.318062272797	7859.232370005015	6178.603628235239	6044.033526613312	6093.291984070761	6124.5571194060285	7100.560853364324	6070.843115624452	7799.658347049155	7304.448691756068	6062.996540525987	6106.40493128744	6889.487523874377	6044.084154068692	7340.184113114406	6805.292180294805	6077.646366269906	6082.626350657279	6547.980107541944	7575.605523798345	6141.3201428583525	6317.805974967965
FRDPtc_neg	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0
FRDPtc_pos	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0
FRDPtcr_neg	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0
FRDPtcr_pos	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0
FRDPtr_neg	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0
FRDPtr_pos	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0	2850.0
FRTT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRUt1r_neg	1579.4584347927644	1742.6301853884383	1324.9964702772409	1533.3253848049233	2395.141701392488	2338.954008954802	2379.191376802599	2231.8096585093044	1507.039688418315	1614.172726986243	2121.8208852204857	2088.800844176843	2014.4680656016835	2057.458023732193	2266.942382294739	2508.0121481443075	2230.396488164103	1822.1838553121568	2037.962957685064	2200.346483079068	1439.2741742445191	1399.2942470364314	2204.788817690388	1526.493389983556	1640.270102205904	2168.5464940269308	2041.331755206622	1574.973507646235	2173.273855685661
FRUt1r_pos	1452.616944524843	1660.075366199518	1318.5521231602363	1478.76078259219	2110.9178663118364	2224.9185343267245	2032.5542177492305	2214.6095677565017	1313.2874997756	1606.1519545680464	2068.4982788010184	2015.0743487874845	1944.900534741267	2057.458023732193	2077.920926721555	2051.40482281112	2010.8262713962015	1709.3910995627032	1908.415738880696	2013.9568579782388	1345.259763961946	1324.725704167025	2020.6282794326896	1488.4057692563206	1601.8902750238449	2033.465698303586	2041.331755206622	1547.633692600168	2077.435931864722
FRUt4_neg	1452.6169445248431	1660.0753661995182	1318.5521231602363	1478.76078259219	2110.9178663118364	2224.9185343267245	2032.5542177492296	2214.6095677565017	1313.2874997755991	1606.1519545680462	2068.4982788010184	2015.0743487874847	1944.900534741267	2057.458023732193	2077.920926721555	2051.404822811119	2010.8262713962015	1709.391099562703	1908.415738880696	2013.956857978239	1345.2597639619455	1324.7257041670252	2020.6282794326896	1488.4057692563206	1601.890275023845	2033.465698303586	2041.331755206622	1547.633692600168	2077.4359318647207
FRUt4_pos	1579.4584347927644	1742.6301853884383	1324.9964702772409	1533.3253848049233	2395.141701392488	2338.954008954802	2379.191376802599	2231.8096585093044	1507.039688418315	1614.172726986243	2121.8208852204857	2088.800844176843	2014.4680656016835	2057.458023732193	2266.942382294739	2508.0121481443075	2230.396488164103	1822.1838553121568	2037.962957685064	2200.346483079068	1439.2741742445191	1399.2942470364314	2204.788817690388	1526.493389983556	1640.270102205904	2168.5464940269308	2041.331755206622	1574.973507646235	2173.273855685661
FTCD_pos	35.07980840483028	35.03050797036505	39.95225956166203	34.68272706045829	38.78890270258999	38.99539675411547	36.28521525033396	41.53250373019441	36.67261080592337	35.127334191618175	34.89480946568628	34.69323948812508	35.21858951373629	39.273828742269785	34.95996491582882	40.26563881828657	38.76640433336889	34.952917957757656	35.94718763617753	35.800446384636	34.55938848776371	37.20710083294547	38.47126738116983	34.241361792880404	34.55602279168542	38.191605591479686	36.40488236141588	34.95578624585261	34.69488512694805
FTHFCL_pos	6.866750560276793	6.940616019067415	8.153130557306646	6.911578524681058	8.556865325092806	8.294143804020438	8.656450291778905	9.040697799018758	7.049846340421378	7.052055868735783	6.979709368780581	6.878851361429186	6.98645678239629	7.967040893254603	6.970731576947214	8.537638310855161	7.309736876219141	6.948103341345699	7.012517893133965	7.487161803117131	6.9440846846343485	8.448444974482994	9.485864146034924	7.238017082338272	6.925247673416118	8.237271904473786	7.921495100277951	6.9142224099257765	6.87542240680526
FTHFDH_pos	9768.840400008829	9789.060652028766	12054.790609961745	9770.69143270027	11667.600656106457	11970.047840058964	11851.487326360257	12746.044700064844	12543.946931827342	9906.163102769397	9793.225131625282	9791.197155213593	9844.92554978499	12426.908529595545	9865.878393779396	12180.45893351328	11427.220423980136	9841.112883319363	9795.84803523308	11412.559645570973	9991.040612885812	11072.47424934028	11503.719324247702	9823.401977091336	9839.463747415855	10747.634156729218	11355.51301577412	9849.065635541769	9935.431223190328
FTHFL_pos	9653.434240776696	9716.14681555796	12745.71254963935	9692.492062367472	12252.148729391454	11943.940679986214	10824.39931616497	12928.754827837218	11830.676919648313	9758.226647017114	9701.16158239344	9684.057671562025	9716.514631929547	11289.94586700208	9735.305784456728	12607.114367400243	11544.106242074848	9691.236380682232	9673.598140925988	11052.945222658946	9806.46313075152	11341.339787213412	10887.963203829066	9695.997053989406	9732.186287616742	10948.210512840453	11648.928501648064	9707.990468408558	9948.086194448835
FTHFLm_pos	10150.789243218089	10222.048437980528	13107.281571814658	10194.161431358143	12823.481324109944	12572.332156947945	11560.69461471292	13402.005052343851	12374.451795230329	10264.915937990698	10201.555035864902	10177.096673704043	10219.472833230311	11864.610987493708	10231.931466000824	12996.146519870616	12120.282822217954	10187.228976062996	10174.613890830737	11707.411435842483	10316.483767385504	11744.112972971898	11635.628548457087	10190.983044964712	10229.916064974816	11426.43617262963	12124.879253215118	10205.582925614472	10426.629806098936
FT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	3014.629537844361	3023.386770697114	3826.199400488644	2994.4442715429577	3925.6932148291594	3616.295416690432	3555.525156024086	3829.447684368883	3716.713935896065	3133.818522424803	3088.750661139996	3071.7899507688803	3009.558265147267	3574.25549179024	3093.060955557314	3885.716447413909	3497.4439153479466	3055.831745941025	3031.042657180616	3562.321742961638	3014.4984668867187	3762.390978259493	3169.157557955843	3056.267882537506	3064.2502239374367	3407.862614838088	3680.1895419438297	3044.885663554825	3183.512327304078
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	3014.629537844361	3023.386770697114	3826.1994004886474	2994.4442715429577	3925.6932148291594	3616.295416690432	3555.525156024086	3829.447684368883	3716.713935896065	3133.8185224248027	3088.750661139996	3071.7899507688803	3009.558265147266	3574.255491790239	3093.0609555573124	3885.716447413909	3497.4439153479466	3055.831745941025	3031.042657180616	3562.321742961638	3014.4984668867187	3762.390978259493	3169.1575579558416	3056.267882537506	3064.2502239374367	3407.862614838088	3680.189541943834	3044.8856635548245	3183.512327304078
FUC14GALACGLCGALGLUSIDEte_neg	2308.998307412146	2321.48592443094	2856.431602743984	2291.812994210346	2951.815473845065	2731.467140658863	2751.895782384181	2814.3507558503075	2766.089033151749	2398.2580630292728	2361.2661836815955	2358.654126426696	2313.1089306941703	2725.813650531085	2366.8744765561546	2899.462843798969	2578.528066636739	2338.060956223223	2319.142601383763	2730.771314274908	2317.0631156715485	2822.5101427838945	2440.199774863333	2328.4083944401464	2335.1867303196864	2521.0038445231567	2721.0320161907307	2348.076805545342	2429.356819802692
FUC14GALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	2308.998307412146	2321.48592443094	2856.4316027439827	2291.812994210346	2951.815473845065	2731.4671406588627	2751.895782384181	2814.3507558503075	2766.089033151749	2398.258063029273	2361.266183681596	2358.654126426697	2313.10893069417	2725.8136505310845	2366.874476556155	2899.462843798969	2578.528066636739	2338.060956223223	2319.142601383763	2730.771314274908	2317.063115671549	2822.5101427838968	2440.199774863333	2328.4083944401464	2335.1867303196864	2521.003844523157	2721.03201619073	2348.0768055453423	2429.3568198026915
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	2906.4199818192783	2916.7572408915094	3647.1250306762495	2879.583476096868	3767.002505172631	3465.964489878966	3409.148330998804	3637.643940478067	3478.6250513669142	3011.807582710861	2962.011927032152	2958.560855988242	2904.7171468401534	3408.681648360904	2964.377771486374	3688.8500267195127	3303.714866546793	2939.061951331279	2914.7174899633355	3405.5837214084336	2899.030350947872	3597.6650746044384	3090.94709417272	2924.869346343858	2935.3549840891424	3230.2257618669355	3493.5496990989795	2949.3074685810025	3056.7262968696773
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	2906.419981819278	2916.7572408915094	3647.1250306762495	2879.583476096867	3767.002505172631	3465.964489878966	3409.148330998803	3637.643940478067	3478.6250513669142	3011.80758271086	2962.011927032152	2958.5608559882444	2904.7171468401534	3408.681648360904	2964.377771486374	3688.8500267195086	3303.714866546793	2939.061951331279	2914.717489963335	3405.5837214084327	2899.0303509478736	3597.6650746044384	3090.9470941727195	2924.8693463438594	2935.354984089144	3230.2257618669355	3493.549699098974	2949.307468581003	3056.7262968696773
FUCACNGAL14ACGLCGALGLUSIDEte_neg	2406.722028981296	2419.197953795024	2924.831325920786	2389.7704561624887	3028.417809923973	2857.878928944171	2881.046245631373	2845.841236478808	2876.86937025699	2493.0557059365265	2458.960498789279	2445.013924451182	2402.7346584385077	2801.852510297491	2464.83162554876	2900.793404228208	2639.2553698459924	2422.00373708664	2418.049673557573	2853.61890223858	2431.245344485837	2888.092207494927	2555.847083321701	2425.9259073959943	2435.881748490729	2578.894064141696	2755.8896569166063	2424.85933685576	2514.817199198259
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	2406.722028981296	2419.197953795024	2924.831325920786	2389.7704561624887	3028.417809923973	2857.878928944171	2881.046245631373	2845.841236478808	2876.86937025699	2493.0557059365265	2458.96049878928	2445.013924451182	2402.7346584385077	2801.8525102974904	2464.83162554876	2900.793404228208	2639.2553698459906	2422.00373708664	2418.049673557573	2853.6189022385806	2431.245344485837	2888.092207494928	2555.847083321701	2425.9259073959943	2435.881748490729	2578.894064141696	2755.889656916606	2424.85933685576	2514.8171991982595
FUCACNGALACGLCGALGLUSIDEte_neg	2418.517590720359	2431.0727798516323	2924.831325920788	2408.7580778724155	3028.4178099239725	2857.878928944172	2881.046245631371	2845.841236478808	2876.869370256988	2498.0761611490398	2459.691171737029	2462.573200092648	2426.2403667544536	2801.85251029749	2471.716933783184	2900.7934042282072	2639.2553698459883	2445.504564617228	2425.5289732670085	2853.6189022385806	2441.8605532090983	2888.0922074949294	2567.578296570551	2438.6622249839797	2448.9721020136394	2578.894064141696	2755.8896569166072	2451.299832611726	2514.817199198259
FUCACNGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	2418.517590720359	2431.072779851635	2924.831325920788	2408.758077872415	3028.4178099239725	2857.878928944172	2881.046245631371	2845.841236478808	2876.869370256988	2498.0761611490398	2459.691171737027	2462.573200092648	2426.2403667544536	2801.85251029749	2471.716933783184	2900.793404228208	2639.2553698459883	2445.504564617228	2425.5289732670085	2853.6189022385806	2441.8605532090974	2888.092207494928	2567.578296570551	2438.6622249839797	2448.9721020136394	2578.894064141696	2755.8896569166072	2451.299832611725	2514.817199198258
FUCASE2e_pos	2421.947509281969	2433.0782654622813	2889.972311440132	2412.466031194328	3097.456964088383	2806.8971450981658	2793.317093396094	2799.25807485574	2787.3531220135537	2484.9521098621344	2441.547547999274	2432.2556586002856	2420.632670002039	2790.7646903962136	2443.4381325197373	2967.371678696162	2695.545650454268	2462.011352206365	2442.66933274872	2829.321573167152	2422.03259729477	2829.1268719146547	2648.7072222688253	2480.5169240715395	2451.2553470366743	2710.0032856327894	2779.937153451571	2439.7274315846157	2483.268831884043
FUCASE2ly_pos	12192.51271872541	12317.561501507693	14984.485502637111	12252.504384721027	16304.83189720966	16256.990385744824	15579.44300252061	15618.575170096688	15239.794637086943	12582.26323853448	12354.319455594945	12319.705538601344	12363.097429970412	14856.570797743198	12391.759256916765	15417.383608534308	14270.3957465381	12392.180438833006	12363.875076674374	14511.461433626037	12430.178148523926	14285.395830698786	15054.238237328862	12528.203921612276	12376.493189609806	13853.919646700168	14568.33489344472	12404.213466494615	12540.30628395435
FUCASEe_pos	13157.21601610013	13222.645674964542	15371.606283803809	13171.505451505764	16904.40950674306	16881.35413437108	16565.176030261668	15482.996306714937	15162.21220982032	13414.45784788981	13275.426379661778	13227.39965599099	13206.777560953018	14753.43904181823	13253.64536132801	15361.364075036889	14496.684078479248	13273.210473435252	13378.95436526875	14724.22661759129	13239.771758504556	15067.73591378366	15855.554391792844	13324.739531181029	13237.307206981272	14221.65604417343	14774.76301934897	13231.657559951664	13292.033929530402
FUCASEly_pos	15247.86414382462	15211.7330915854	17511.988422156905	15159.415493077358	19085.57308420842	19187.20594966748	18835.976219633765	17697.485915471516	17352.94996428669	15439.169937436967	15301.306482233622	15212.989873925288	15259.237241483386	16978.388651850833	15230.617379875652	17504.84687597545	16634.851403380184	15269.83915893006	15538.619434618598	16775.255515268535	15220.829990483411	17217.776882853832	18065.369536391285	15310.06460433198	15230.84483002897	16412.02204103094	16804.120153503754	15259.393941843253	15273.03023244948
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	2538.821116395244	2549.0970314587744	3204.1321158830506	2517.076793752783	3305.019221200998	3051.7507817347314	3036.6566444910213	3169.466301748639	3057.684828567078	2644.2402335903207	2606.6726521899323	2597.863264348434	2540.9649060048887	3006.672491314984	2609.7130310719217	3239.368685982336	2899.528436023484	2565.841566110676	2556.9032305828778	2992.713380173237	2543.665237445168	3171.366024473389	2722.193911395158	2567.463522883444	2570.3132086632104	2811.602622352815	3038.188338506303	2581.492970631166	2689.959133861244
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	2538.821116395244	2549.0970314587744	3204.1321158830506	2517.076793752781	3305.019221200997	3051.750781734732	3036.6566444910213	3169.466301748639	3057.684828567078	2644.2402335903207	2606.672652189932	2597.863264348432	2540.964906004888	3006.672491314984	2609.7130310719217	3239.368685982336	2899.528436023484	2565.841566110676	2556.9032305828778	2992.713380173237	2543.665237445168	3171.366024473389	2722.1939113951576	2567.4635228834445	2570.31320866321	2811.602622352816	3038.188338506303	2581.492970631166	2689.959133861244
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	3284.700976400585	3291.4943839086536	4247.707874126084	3258.026862774399	4323.431424408253	3972.132334178472	3874.797491687426	4244.235775246665	4075.496316368259	3414.8071265111907	3366.091148776943	3346.008905546927	3279.1642003990987	3900.331741018563	3370.125819498638	4269.173383555638	3871.228816192814	3324.245530375009	3303.11274055159	3856.6922925473127	3283.0051922954813	4153.9002775434	3501.566746030415	3328.140509169265	3334.00072355394	3746.48454803742	4045.1672204437	3321.5230003866936	3480.66275044267
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	3284.700976400585	3291.4943839086536	4247.707874126084	3258.026862774399	4323.431424408253	3972.132334178474	3874.797491687426	4244.235775246665	4075.496316368259	3414.8071265111907	3366.0911487769445	3346.008905546928	3279.1642003990983	3900.331741018563	3370.1258194986376	4269.173383555638	3871.228816192814	3324.2455303750094	3303.112740551589	3856.6922925473177	3283.0051922954804	4153.9002775434	3501.566746030415	3328.140509169262	3334.000723553939	3746.4845480374206	4045.1672204437	3321.5230003866936	3480.662750442673
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	4699.275569364108	4705.137871849322	6228.75978425479	4663.072318534911	6302.4988373085735	5725.435830385351	5492.88349443056	6331.656564214492	5935.851813192427	4870.324885188462	4809.720770444118	4768.386637410421	4684.955312175845	5573.006168937251	4812.686143840684	6417.895264123926	5667.576592783291	4753.400588283567	4724.650159364956	5458.92844498758	4691.816721246513	6203.805929735554	5059.711349967884	4766.153408029751	4767.632697330319	5546.210404196847	6124.2268830114	4751.162965328252	4981.383293769569
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	4699.275569364108	4705.137871849323	6228.759784254796	4663.072318534912	6302.4988373085735	5725.435830385351	5492.88349443056	6331.656564214487	5935.851813192427	4870.324885188462	4809.720770444127	4768.386637410422	4684.955312175855	5573.006168937258	4812.68614384068	6417.895264123926	5667.576592783292	4753.400588283571	4724.650159364956	5458.928444987578	4691.816721246517	6203.805929735556	5059.711349967884	4766.153408029751	4767.632697330319	5546.210404196845	6124.2268830114	4751.162965328248	4981.383293769569
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	3590.621595413068	3595.2386751335835	4714.955753233314	3558.603502540514	4777.980359026176	4367.406814877466	4229.935228412544	4716.999794880897	4463.913868327558	3727.896499572608	3677.407284078936	3652.791510156205	3582.512238030516	4257.289667718311	3679.863762776995	4735.864163274899	4278.217849089718	3629.3699113743337	3611.3175366703576	4188.767373058693	3584.403737912577	4619.475611267593	3871.127384848693	3636.89836359715	3639.729924263007	4139.693073260525	4470.858874604228	3632.7040092169295	3807.8848917727382
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	3590.6215954130694	3595.2386751335803	4714.955753233318	3558.603502540512	4777.980359026173	4367.406814877462	4229.935228412546	4716.999794880892	4463.913868327558	3727.896499572612	3677.407284078934	3652.791510156207	3582.5122380305183	4257.289667718311	3679.863762776996	4735.8641632749	4278.21784908972	3629.3699113743337	3611.3175366703567	4188.767373058693	3584.4037379125825	4619.475611267597	3871.127384848695	3636.89836359715	3639.729924263004	4139.693073260525	4470.858874604231	3632.7040092169295	3807.884891772736
